t_s,soc_p5,soc_p50,soc_p95
1.195000000000000000e+03,7.047910051485144489e-01,7.069188512109060296e-01,7.083726490657472619e-01
1.200000000000000000e+03,7.036899321891664227e-01,7.058267970285363457e-01,7.072867327786758196e-01
1.205000000000000000e+03,7.025894256699729556e-01,7.047353134971292565e-01,7.062013897892041037e-01
1.210000000000000000e+03,7.014894808543733484e-01,7.036443959194855768e-01,7.051166154261941932e-01
1.215000000000000000e+03,7.003900930337449982e-01,7.025540396263260101e-01,7.040324050464070726e-01
1.220000000000000000e+03,6.992912575272448583e-01,7.014642399761338298e-01,7.029487540343456464e-01
1.225000000000000000e+03,6.981929696816501218e-01,7.003749923549968948e-01,7.018656578020981973e-01
1.230000000000000000e+03,6.970952248712019017e-01,6.992862921764528839e-01,7.007831117891831774e-01
1.235000000000000000e+03,6.959980184974486894e-01,6.981981348813328658e-01,6.997011114623938877e-01
1.240000000000000000e+03,6.949013459890905908e-01,6.971105159376074223e-01,6.986196523156459337e-01
1.245000000000000000e+03,6.938052028018244499e-01,6.960234308402326597e-01,6.975387298698230154e-01
1.250000000000000000e+03,6.927095844181906381e-01,6.949368751109977760e-01,6.964583396726261588e-01
1.255000000000000000e+03,6.916144863474193993e-01,6.938508442983732927e-01,6.953784772984213935e-01
1.260000000000000000e+03,6.905199041252794157e-01,6.927653339773591767e-01,6.942991383480898726e-01
1.265000000000000000e+03,6.894258333139260397e-01,6.916803397493365146e-01,6.932203184488784364e-01
1.270000000000000000e+03,6.883322695017509707e-01,6.905958572419157449e-01,6.921420132542513981e-01
1.275000000000000000e+03,6.872392083032329291e-01,6.895118821087899974e-01,6.910642184437417734e-01
1.280000000000000000e+03,6.861466453587887759e-01,6.884284100295874342e-01,6.899869297228053977e-01
1.285000000000000000e+03,6.850545763346260753e-01,6.873454367097234785e-01,6.889101428226741541e-01
1.290000000000000000e+03,6.839629969225953232e-01,6.862629578802559305e-01,6.878338535002112009e-01
1.295000000000000000e+03,6.828719028400450641e-01,6.851809692977394173e-01,6.867580575377665308e-01
1.300000000000000000e+03,6.817812898296758961e-01,6.840994667440816190e-01,6.856827507430335311e-01
1.305000000000000000e+03,6.806911536593959200e-01,6.830184460263996060e-01,6.846079289489063191e-01
1.310000000000000000e+03,6.796014901221782978e-01,6.819379029768781741e-01,6.835335880133383002e-01
1.315000000000000000e+03,6.785122950359173677e-01,6.808578334526274034e-01,6.824597238192002813e-01
1.320000000000000000e+03,6.774235642432879789e-01,6.797782333355422146e-01,6.813863322741420259e-01
1.325000000000000000e+03,6.763352936116040492e-01,6.786990985321630365e-01,6.803134093104518110e-01
1.330000000000000000e+03,6.752474790326784548e-01,6.776204249735364726e-01,6.792409508849186484e-01
1.335000000000000000e+03,6.741601164226844745e-01,6.765422086150771896e-01,6.781689529786948389e-01
1.340000000000000000e+03,6.730732017220171226e-01,6.754644454364308048e-01,6.770974115971591933e-01
1.345000000000000000e+03,6.719867308951557039e-01,6.743871314413373286e-01,6.760263227697815847e-01
1.350000000000000000e+03,6.709006999305275887e-01,6.733102626574961613e-01,6.749556825499877233e-01
1.355000000000000000e+03,6.698151048403724328e-01,6.722338351364309794e-01,6.738854870150257081e-01
1.360000000000000000e+03,6.687299416606071745e-01,6.711578449533557311e-01,6.728157322658323558e-01
1.365000000000000000e+03,6.676452064506926964e-01,6.700822882070429642e-01,6.717464144269010839e-01
1.370000000000000000e+03,6.665608952935002662e-01,6.690071610196905993e-01,6.706775296461506830e-01
1.375000000000000000e+03,6.654770042951794196e-01,6.679324595367908124e-01,6.696090740947945319e-01
1.380000000000000000e+03,6.643935295850277312e-01,6.668581799270005828e-01,6.685410439672110350e-01
1.385000000000000000e+03,6.633104673153584763e-01,6.657843183820117972e-01,6.674734354808151693e-01
1.390000000000000000e+03,6.622278136613731769e-01,6.647108711164224637e-01,6.664062448759296986e-01
1.395000000000000000e+03,6.611455648210313729e-01,6.636378343676093694e-01,6.653394684156586081e-01
1.400000000000000000e+03,6.600637170149238342e-01,6.625652043956015147e-01,6.642731023857607608e-01
1.405000000000000000e+03,6.589822664861458845e-01,6.614929774829532150e-01,6.632071430945249979e-01
1.410000000000000000e+03,6.579012095001700589e-01,6.604211499346204217e-01,6.621415868726447940e-01
1.415000000000000000e+03,6.568205423447228686e-01,6.593497180778352673e-01,6.610764300730953558e-01
1.420000000000000000e+03,6.557402613296589022e-01,6.582786782619836075e-01,6.600116690710103873e-01
1.425000000000000000e+03,6.546603627868388120e-01,6.572080268584820084e-01,6.589473002635601873e-01
1.430000000000000000e+03,6.535808430700060789e-01,6.561377602606570658e-01,6.578833200698314121e-01
1.435000000000000000e+03,6.525016985546659987e-01,6.550678748836233911e-01,6.568197249307057284e-01
