t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
3.000000000000000000e+02,9.690557539710398238e-01,2.992710278226647915e+02,9.999964000646003326e-01,4.157140492167063606e+00,4.185818959432602071e+00,4.968760496470788768e-01,3.485684793074370069e-02,1.930726703914005471e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999373115171786e-02,2.065583675064207814e+00,0.000000000000000000e+00,2.065583545575901070e+00,2.017865808337115485e+00
3.100000000000000000e+02,9.685609447263849869e-01,2.992710315339570002e+02,9.999962827215648220e-01,4.156376718855211649e+00,4.185060736384651037e+00,4.969673541708863884e-01,3.485684790901196622e-02,1.930726699329113449e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999366880606144e-02,2.065583671683040023e+00,0.000000000000000000e+00,2.065583540906931415e+00,2.017871181831145666e+00
3.200000000000000000e+02,9.680679612221365637e-01,2.992710349785519952e+02,9.999961654779706555e-01,4.155621815326911772e+00,4.184311324141382293e+00,4.970576313885430308e-01,3.485684788714548538e-02,1.930726694979728375e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999360607383925e-02,2.065583668544842322e+00,0.000000000000000000e+00,2.065583536472947568e+00,2.017876497785518364e+00
3.300000000000000000e+02,9.675767800869158330e-01,2.992710382408629926e+02,9.999960483321099769e-01,4.154875496652550737e+00,4.183570439589056278e+00,4.971469142363424409e-01,3.485684786514348793e-02,1.930726690788903355e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999354295281695e-02,2.065583665572711780e+00,0.000000000000000000e+00,2.065583532196999972e+00,2.017881757940601872e+00
3.400000000000000000e+02,9.670873785930121924e-01,2.992710413753554803e+02,9.999959312823357704e-01,4.154137492360122863e+00,4.182837814007126731e+00,4.972352339873800098e-01,3.485684784300517591e-02,1.930726686706973672e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999347944073247e-02,2.065583662717026758e+00,0.000000000000000000e+00,2.065583528029419913e+00,2.017886963985177307e+00
3.500000000000000000e+02,9.665997345130848961e-01,2.992710444172818711e+02,9.999958143270588629e-01,4.153407545293401171e+00,4.182113191922627315e+00,4.973226203816058510e-01,3.485684782072977911e-02,1.930726682701780161e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999341553537924e-02,2.065583659945670725e+00,0.000000000000000000e+00,2.065583523938045118e+00,2.017892117548695907e+00
3.600000000000000000e+02,9.661138260276894707e-01,2.992710473895637620e+02,9.999956974647445929e-01,4.152685410628595974e+00,4.181396330126067262e+00,4.974091017381624957e-01,3.485684779831652730e-02,1.930726678752398229e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999335123450905e-02,2.065583657237762605e+00,0.000000000000000000e+00,2.065583519901949217e+00,2.017897220197943042e+00
3.700000000000000000e+02,9.656296316653434353e-01,2.992710503072033816e+02,9.999955806939103686e-01,4.151970855011615669e+00,4.180686996809746425e+00,4.974947050541487781e-01,3.485684777576461557e-02,1.930726674845114843e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999328653585984e-02,2.065583654579633333e+00,0.000000000000000000e+00,2.065583515907415180e+00,2.017902273436398719e+00
3.800000000000000000e+02,9.651471302634198057e-01,2.992710531801130855e+02,9.999954640131226702e-01,4.151263655790048190e+00,4.179984970801847055e+00,4.975794560926912191e-01,3.485684775307325983e-02,1.930726670970856151e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999322143715563e-02,2.065583651962252354e+00,0.000000000000000000e+00,2.065583511945366268e+00,2.017907278705222573e+00
3.900000000000000000e+02,9.646663009423722679e-01,2.992710560149290586e+02,9.999953474209950510e-01,4.150563600321879321e+00,4.179290040877815748e+00,4.976633794623793738e-01,3.485684773024165517e-02,1.930726667123532581e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999315593610660e-02,2.065583649379575171e+00,0.000000000000000000e+00,2.065583508009710467e+00,2.017912237385180330e+00
4.000000000000000000e+02,9.641871230884814237e-01,2.992710588161754686e+02,9.999952309161854735e-01,4.149870485348023053e+00,4.178602005135828357e+00,4.977464986893599952e-01,3.485684770726898279e-02,1.930726663298976131e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999309003033965e-02,2.065583646827478859e+00,0.000000000000000000e+00,2.065583504096275558e+00,2.017917150799058756e+00
4.100000000000000000e+02,9.637095763420653327e-01,2.992710615870107063e+02,9.999951144973944217e-01,4.149184116419136537e+00,4.177920670426625627e+00,4.978288362833085956e-01,3.485684768415441698e-02,1.930726659494264252e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999302371752330e-02,2.065583644303086164e+00,0.000000000000000000e+00,2.065583500202136324e+00,2.017922020214334200e+00
4.200000000000000000e+02,9.632336405891621656e-01,2.992710643297068032e+02,9.999949981633629026e-01,4.148504307369504929e+00,4.177245851830384105e+00,4.979104137980118194e-01,3.485684766089713199e-02,1.930726655707280859e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999295699522894e-02,2.065583641804328074e+00,0.000000000000000000e+00,2.065583496325173574e+00,2.017926846845908617e+00
4.300000000000000000e+02,9.627592959554402974e-01,2.992710670459575226e+02,9.999948819128705590e-01,4.147830879832318018e+00,4.176577372174886449e+00,4.979912518871316696e-01,3.485684763749627435e-02,1.930726651936436555e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999288986106960e-02,2.065583639329660492e+00,0.000000000000000000e+00,2.065583492463793913e+00,2.017931631858810082e+00
4.400000000000000000e+02,9.622865228015325956e-01,2.992710697370760045e+02,9.999947657447341154e-01,4.147163662791786720e+00,4.175915061590404598e+00,4.980713703558656835e-01,3.485684761395100445e-02,1.930726648180486782e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999282231258890e-02,2.065583636877887486e+00,0.000000000000000000e+00,2.065583488616750785e+00,2.017936376370826235e+00
4.500000000000000000e+02,9.618153017192747622e-01,2.992710724041220374e+02,9.999946496578050459e-01,4.146502492168326448e+00,4.175258757097505047e+00,4.981507882087083394e-01,3.485684759026044105e-02,1.930726644438419015e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999275434728885e-02,2.065583634448043604e+00,0.000000000000000000e+00,2.065583484783026780e+00,2.017941081455011165e+00
4.600000000000000000e+02,9.613456135285104454e-01,2.992710750479845956e+02,9.999945336509691307e-01,4.145847210433582397e+00,4.174608302224548595e+00,4.982295236938364402e-01,3.485684756642370985e-02,1.930726640709374831e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999268596265756e-02,2.065583632039319717e+00,0.000000000000000000e+00,2.065583480961761254e+00,2.017945748142067952e+00
