t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
2.850000000000000000e+02,8.531425972535371383e-01,3.038304278694071172e+02,9.999846829045443419e-01,3.934997725942942726e+00,4.062188505731757715e+00,2.592638423423681893e+00,1.645687637669694503e+00,6.556339936273553270e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499999044815922833e+00,1.020203279691066633e+01,0.000000000000000000e+00,1.020202630036447822e+01,1.022573151578904849e+01
2.900000000000000000e+02,8.519173610668049346e-01,3.038305460931405264e+02,9.999844181166286372e-01,3.933860285439845228e+00,4.061094250541493089e+00,2.593387564491968167e+00,1.645687611672626449e+00,6.556338038208805230e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499999021120310028e+00,1.020203100241580785e+01,0.000000000000000000e+00,1.020202434470851216e+01,1.022593705521895302e+01
2.950000000000000000e+02,8.506941652146767785e-01,3.038306634939866058e+02,9.999841534435643942e-01,3.932726769587854498e+00,4.060003869846236846e+00,2.594134552302015617e+00,1.645687585075551906e+00,6.556336150171644839e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998996877807578e+00,1.020202922033888626e+01,0.000000000000000000e+00,1.020202239775094100e+01,1.022614226722579645e+01
3.000000000000000000e+02,8.494729952296568021e-01,3.038307801999110325e+02,9.999838888853610497e-01,3.931597128305607924e+00,4.058917314700833501e+00,2.594879415294249370e+00,1.645687557865482376e+00,6.556334270169287493e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998972076577175e+00,1.020202744873885514e+01,0.000000000000000000e+00,1.020202045747020669e+01,1.022634715610508671e+01
3.050000000000000000e+02,8.482538370018181118e-01,3.038308963138866261e+02,9.999836244420265974e-01,3.930471312768792469e+00,4.057834537499583227e+00,2.595622181258327554e+00,1.645687530029167789e+00,6.556332396586989297e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998946704541591e+00,1.020202568605376037e+01,0.000000000000000000e+00,1.020201852222221284e+01,1.022655172665997725e+01
3.100000000000000000e+02,8.470366767205568248e-01,3.038310119189223428e+02,9.999833601135679206e-01,3.929349275341203374e+00,4.056755491885938980e+00,2.596362877356624743e+00,1.645687501553091847e+00,6.556330528111782741e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998920749381126e+00,1.020202393102447758e+01,0.000000000000000000e+00,1.020201659066404964e+01,1.022675598407495379e+01
3.150000000000000000e+02,8.458215008281241287e-01,3.038311270820772734e+02,9.999830958999904595e-01,3.928230969514001636e+00,4.055680132674879701e+00,2.597101530146336934e+00,1.645687472423463804e+00,6.556328663671548540e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998894198526056e+00,1.020202218263382576e+01,0.000000000000000000e+00,1.020201466169304716e+01,1.022695993381579882e+01
3.200000000000000000e+02,8.446082959825385039e-01,3.038312418576655887e+02,9.999828318012984329e-01,3.927116349851702992e+00,4.054608415785581954e+00,2.597838165600418581e+00,1.645687442626215580e+00,6.556326802386401198e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998867039153083e+00,1.020202044005796438e+01,0.000000000000000000e+00,1.020201273439815282e+01,1.022716358155050109e+01
3.250000000000000000e+02,8.433970490279786292e-01,3.038313562898146074e+02,9.999825678174947274e-01,3.926005371943772637e+00,4.053540298182528367e+00,2.598572809127372096e+00,1.645687412146991768e+00,6.556324943529847182e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998839258178673e+00,1.020201870262759059e+01,0.000000000000000000e+00,1.020201080802107718e+01,1.022736693308685929e+01
3.300000000000000000e+02,8.421877469711344100e-01,3.038314704145072938e+02,9.999823039485812304e-01,3.924897992360857568e+00,4.052475737823527879e+00,2.599305485590139408e+00,1.645687380971148528e+00,6.556323086497800823e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998810842254393e+00,1.020201696979695427e+01,0.000000000000000000e+00,1.020200888192528765e+01,1.022756999432338709e+01
3.350000000000000000e+02,8.409803769623038772e-01,3.038315842612128677e+02,9.999820401945584969e-01,3.923794168614938016e+00,4.051414693613443418e+00,2.600036219324021403e+00,1.645687349083742701e+00,6.556321230783802356e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998781777760470e+00,1.020201524111912761e+01,0.000000000000000000e+00,1.020200695557122472e+01,1.022777277121081418e+01
3.400000000000000000e+02,8.397749262802808312e-01,3.038316978541885760e+02,9.999817765554261939e-01,3.922693859122771354e+00,4.050357125362656241e+00,2.600765034153848188e+00,1.645687316469529149e+00,6.556319375959266615e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998752050801354e+00,1.020201351622625907e+01,0.000000000000000000e+00,1.020200502849653112e+01,1.022797526972203741e+01
3.450000000000000000e+02,8.385713823202478601e-01,3.038318112135195861e+02,9.999815130311826561e-01,3.921597023172160412e+00,4.049302993749482660e+00,2.601491953410317137e+00,1.645687283112953425e+00,6.556317521657670788e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998721647199496e+00,1.020201179481378873e+01,0.000000000000000000e+00,1.020200310030022273e+01,1.022817749582873326e+01
3.500000000000000000e+02,8.373697325840796513e-01,3.038319243559488427e+02,9.999812496218254410e-01,3.920503620890639418e+00,4.048252260285917004e+00,2.602216999945646592e+00,1.645687248998145558e+00,6.556315667561936955e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998690552490022e+00,1.020201007662786452e+01,0.000000000000000000e+00,1.020200117063006928e+01,1.022837945548334559e+01
3.550000000000000000e+02,8.361699646725561097e-01,3.038320372955402604e+02,9.999809863273509958e-01,3.919413613216246706e+00,4.047204887286180330e+00,2.602940196148573193e+00,1.645687214108913832e+00,6.556313813394362811e+00,1.500000000000000000e+00,5.000000000000000000e-01,1.499998658751914293e+00,1.020200836145528633e+01,0.000000000000000000e+00,1.020199923917249585e+01,1.022858115460529582e+01
