t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
0.000000000000000000e+00,1.000000000000000000e+00,2.981499999999999773e+02,2.999999999999999889e-01,3.691498787099320111e+00,4.291844779668727128e+00,5.872357782297860318e+00,2.222269035591419417e+00,1.885553261543071102e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999999662394515321e-02,2.167780236262030513e+01,0.000000000000000000e+00,2.167780163076580635e+01,2.455291475327798523e+01
5.000000000000000000e+00,9.478150964981865156e-01,3.012558219455219159e+02,2.999993492825786534e-01,3.587740693643993062e+00,4.156744916775674703e+00,5.996411653265196762e+00,2.222268897567999169e+00,1.882182814554644779e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999999041302227998e-02,2.164409906060753741e+01,0.000000000000000000e+00,2.164409698559258288e+01,2.427623276180126055e+01
1.000000000000000000e+01,9.068527041816968337e-01,3.037015890423157884e+02,2.999987146710642594e-01,3.573873025527087410e+00,4.111597983338731943e+00,5.973091480955133648e+00,2.222268627253880968e+00,1.875335837450909438e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999997824914362565e-02,2.157563156414247629e+01,0.000000000000000000e+00,2.157562687125784251e+01,2.391168663335324851e+01
1.500000000000000000e+01,8.740174290791734579e-01,3.056214113458248107e+02,2.999980964119607907e-01,3.564955501328644250e+00,4.079626903681553785e+00,5.936126611636975525e+00,2.222268178486855206e+00,1.864040744441751940e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999995805505354496e-02,2.146268437374616767e+01,0.000000000000000000e+00,2.146267537123469893e+01,2.357331029979331305e+01
2.000000000000000000e+01,8.471738917265368984e-01,3.071216428131695579e+02,2.999974930582056110e-01,3.558038843981356614e+00,4.055002220722381701e+00,5.888908292293080216e+00,2.222267516074801996e+00,1.848327882108898379e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999992824714008799e-02,2.130556119399610893e+01,0.000000000000000000e+00,2.130554590664662840e+01,2.324038465440849066e+01
2.500000000000000000e+01,8.248319513706214856e-01,3.082862116944922377e+02,2.999969035111218485e-01,3.552347578787103721e+00,4.035258398283356307e+00,5.834613721539679609e+00,2.222266617773552166e+00,1.829332211186961743e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999988782443675062e-02,2.111561174314620004e+01,0.000000000000000000e+00,2.111558805658979310e+01,2.291072935484431738e+01
3.000000000000000000e+01,8.059094814344442970e-01,3.091828933300699873e+02,2.999963267174821646e-01,3.547360806390650989e+00,4.018978702536570857e+00,5.778102786478714670e+00,2.222265471024902350e+00,1.808858652897256647e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999983622183633569e-02,2.091088526479238396e+01,0.000000000000000000e+00,2.091085101732848983e+01,2.259477972944529611e+01
3.500000000000000000e+01,7.895925540150724453e-01,3.098673749375176385e+02,2.999957614737459033e-01,3.542642703898298162e+00,4.005231139957512454e+00,5.724362907511209464e+00,2.222264066573644836e+00,1.788739748371766325e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999977302286322534e-02,2.070970719472891730e+01,0.000000000000000000e+00,2.070966018842849010e+01,2.230615236404016954e+01
4.000000000000000000e+01,7.752553098343001325e-01,3.103855994198888766e+02,2.999952064214703729e-01,3.537868715024736765e+00,3.993357961814936630e+00,5.677117827830462815e+00,2.222262391542935589e+00,1.770357909265013063e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999969764807169204e-02,2.052590173054118594e+01,0.000000000000000000e+00,2.052583967008149912e+01,2.205504868647174987e+01
4.500000000000000000e+01,7.624128331426812677e-01,3.107751560125957440e+02,2.999946601494095089e-01,3.532838188751926900e+00,3.982878460756587913e+00,5.638334518949716490e+00,2.222260423883987368e+00,1.754480186986105750e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999960910528725433e-02,2.036713956244846102e+01,0.000000000000000000e+00,2.036705994837677380e+01,2.184586653726342220e+01
5.000000000000000000e+01,7.506905738339912926e-01,3.110663195439089463e+02,2.999941213115548955e-01,3.527455998817000449e+00,3.973436389078981446e+00,5.608445664807844011e+00,2.222258128824754930e+00,1.741334584899950144e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999950582980088321e-02,2.023570101160704482e+01,0.000000000000000000e+00,2.023560101280306256e+01,2.167783105917552788e+01
5.500000000000000000e+01,7.398017474381510805e-01,3.112830369944523454e+02,2.999935887113618360e-01,3.521700722547752349e+00,3.964767107315179118e+00,5.586865342258656497e+00,2.222255456908618143e+00,1.730786463144836063e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999938559611164235e-02,2.013024008291145606e+01,0.000000000000000000e+00,2.013011640193364826e+01,2.154683642047674752e+01
6.000000000000000000e+01,7.295290691438386377e-01,3.114439272787475943e+02,2.999930613412112868e-01,3.515594378490978222e+00,3.956674630039663576e+00,5.572490314303132131e+00,2.222252342822572668e+00,1.722511147993857605e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999924546519632640e-02,2.004751056099678408e+01,0.000000000000000000e+00,2.004735929555232943e+01,2.144725700135950319e+01
6.500000000000000000e+01,7.197095671294926333e-01,3.115632538994371430e+02,2.999925383864115447e-01,3.509179945428839265e+00,3.949014540112150140e+00,5.564060683898471638e+00,2.222248704297653532e+00,1.716119216728177577e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999908173502962405e-02,1.998361886456145697e+01,0.000000000000000000e+00,1.998343536198960990e+01,2.137323147941641821e+01
7.000000000000000000e+01,7.102220693526970496e-01,3.116518129412798430e+02,2.999920192080032244e-01,3.502507064200052866e+00,3.941680969996133932e+00,5.560371278456658573e+00,2.222244440610846361e+00,1.711230877327745858e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999888987317154254e-02,1.993476785433347942e+01,0.000000000000000000e+00,1.993454655312733692e+01,2.131938791998182836e+01
7.500000000000000000e+01,7.009771212051999489e-01,3.117176990578437881e+02,2.999915033162196543e-01,3.495624046614194569e+00,3.934596669372705247e+00,5.560371156383227209e+00,2.222239430432822793e+00,1.707511862491757526e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999866441991750454e-02,1.989761579046329487e+01,0.000000000000000000e+00,1.989735004186990253e+01,2.128115510726100368e+01
8.000000000000000000e+01,6.919090512068811760e-01,3.117669375209034115e+02,2.999909903422255386e-01,3.488574039202486432e+00,3.927705486456001704e+00,5.563193690394538038e+00,2.222233528891834009e+00,1.704685245487775092e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999839885617634039e-02,1.986939451448971283e+01,0.000000000000000000e+00,1.986907637690664430e+01,2.125482268212841674e+01
8.500000000000000000e+01,6.829698534560129097e-01,3.118039887090305342e+02,2.999904800121596105e-01,3.481393645914907076e+00,3.920966733891103395e+00,5.568149736212497203e+00,2.222226563773352925e+00,1.702530313496674097e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999808543245786163e-02,1.984789821275182220e+01,0.000000000000000000e+00,1.984751821133484384e+01,2.123747294004814989e+01
9.000000000000000000e+01,6.741245474633895673e-01,3.118321410524519024e+02,2.999899721251202411e-01,3.474112872863479584e+00,3.914351007142380823e+00,5.574704620046625259e+00,2.222218330776257744e+00,1.700875646711183364e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999771495540556165e-02,1.983141424427971700e+01,0.000000000000000000e+00,1.983096108762052623e+01,2.122686137333159095e+01
