t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
0.000000000000000000e+00,1.000000000000000000e+00,2.981499999999999773e+02,8.000000000000000444e-01,3.889660620886402853e+00,4.291844779668727128e+00,5.573185874973771270e+00,2.222269035591419417e+00,1.885553261543071102e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999999662394515321e-02,2.167780236262030513e+01,0.000000000000000000e+00,2.167780163076580635e+01,2.326891536460555443e+01
5.000000000000000000e+00,9.567060037734197442e-01,3.011174092939257889e+02,7.999993812101789947e-01,3.778513878198882736e+00,4.167988089569980126e+00,5.697708220378978616e+00,2.222268932274723774e+00,1.882422917437867937e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999999197479192414e-02,2.164649979567880678e+01,0.000000000000000000e+00,2.164649805850215714e+01,2.309858674369083076e+01
1.000000000000000000e+01,9.234446224945088710e-01,3.034683451497007241e+02,7.999987726067694371e-01,3.753544848509902554e+00,4.128749067274294582e+00,5.695362209848014778e+00,2.222268763753801668e+00,1.876266220808384588e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999998439151043528e-02,2.158493424726892229e+01,0.000000000000000000e+00,2.158493087818671086e+01,2.286717675336339539e+01
1.500000000000000000e+01,8.975193751343161219e-01,3.053253050425227570e+02,7.999981753135052553e-01,3.737592086007405889e+00,4.102020524705923599e+00,5.675193570501778417e+00,2.222268528055705517e+00,1.866302683422575370e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999997378531991221e-02,2.148530083729626128e+01,0.000000000000000000e+00,2.148529520499338119e+01,2.263520711506138383e+01
2.000000000000000000e+01,8.770584002237448162e-01,3.067860223105191153e+02,7.999975886484332888e-01,3.726319742571282845e+00,4.082201576039054203e+00,5.642458998358724998e+00,2.222268233488817302e+00,1.852565226036073298e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999996053008960994e-02,2.134792868303841118e+01,0.000000000000000000e+00,2.134792025703008989e+01,2.239322558135289398e+01
2.500000000000000000e+01,8.607357700630826614e-01,3.079283638061781971e+02,7.999970120247800187e-01,3.718145625032452717e+00,4.066966228018855212e+00,5.600928063466829698e+00,2.222267894880844974e+00,1.835968414195832210e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999994529305236690e-02,2.118196329660305466e+01,0.000000000000000000e+00,2.118195170859748444e+01,2.214333796879012439e+01
3.000000000000000000e+01,8.475797810084743089e-01,3.088154412690878416e+02,7.999964448107413917e-01,3.712110245297822964e+00,4.054989888596228553e+00,5.555113812603180712e+00,2.222267528966521688e+00,1.817975651440257678e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999992882725522447e-02,2.100203856405993719e+01,0.000000000000000000e+00,2.100202361633263237e+01,2.189588413091263774e+01
3.500000000000000000e+01,8.368567346296297282e-01,3.094991076407375772e+02,7.999958862073678345e-01,3.707519632350988026e+00,4.045405591085245334e+00,5.509447424640319113e+00,2.222267150646934031e+00,1.800107254471823737e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999991180323299089e-02,2.082335753171269843e+01,0.000000000000000000e+00,2.082333916618457081e+01,2.166326705500689087e+01
4.000000000000000000e+01,8.280013573281578276e-01,3.100221379712582461e+02,7.999953352482294111e-01,3.703862992039838264e+00,4.037602663520540425e+00,5.467355582519395796e+00,2.222266770885612530e+00,1.783559092833818127e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999989471433411159e-02,2.065787881729507447e+01,0.000000000000000000e+00,2.065785706750980211e+01,2.145529484766063177e+01
4.500000000000000000e+01,8.205741713306878848e-01,3.104196161015210578e+02,7.999947908776861016e-01,3.700778024843071723e+00,4.031133801097904978e+00,5.430883068464635421e+00,2.222266396194411797e+00,1.769048589480086520e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999987785358582792e-02,2.051277661373787708e+01,0.000000000000000000e+00,2.051275155811679340e+01,2.127725806430704125e+01
5.000000000000000000e+01,8.142334413022350725e-01,3.107199665838882083e+02,7.999942520471008400e-01,3.698020227141298300e+00,4.025665177260863814e+00,5.400814616335393836e+00,2.222266029188519454e+00,1.756849373780234558e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999986133866912985e-02,2.039078720915980014e+01,0.000000000000000000e+00,2.039075893502288039e+01,2.113017598768502481e+01
5.500000000000000000e+01,8.087148100900112269e-01,3.109458768937517448e+02,7.999937177905658281e-01,3.695432630269770868e+00,4.020945955107560366e+00,5.377036227035573823e+00,2.222265669605916649e+00,1.746916295391241647e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999984515779342109e-02,2.029145911420813775e+01,0.000000000000000000e+00,2.029142769446509575e+01,2.101205971388230864e+01
6.000000000000000000e+01,8.038153026990996208e-01,3.111151884987168046e+02,7.999931872679488798e-01,3.692919343499892371e+00,4.016787562855919091e+00,5.358917534024561391e+00,2.222265315349297499e+00,1.739020505886225720e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999982921658191748e-02,2.021250386911603769e+01,0.000000000000000000e+00,2.021246934951104990e+01,2.091929270457185908e+01
6.500000000000000000e+01,7.993802851172422397e-01,3.112417473442786218e+02,7.999926597791302552e-01,3.690424939923668379e+00,4.013048574191201645e+00,5.345608777581158932e+00,2.222264963328445475e+00,1.732855205435006241e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999981337597779740e-02,2.015085350426769395e+01,0.000000000000000000e+00,2.015081589793437544e+01,2.084769968426133246e+01
7.000000000000000000e+01,7.952927850406106280e-01,3.113361801074743198e+02,7.999921347589004084e-01,3.687919684080823046e+00,4.009623273879757477e+00,5.336231075753201658e+00,2.222264610046252642e+00,1.728103655126412264e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999979747861456603e-02,2.010334065974608819e+01,0.000000000000000000e+00,2.010329994618206584e+01,2.079321680991208865e+01
7.500000000000000000e+01,7.914648490338642706e-01,3.114065702019725563e+02,7.999916117615637479e-01,3.685389545074507556e+00,4.006432902539502905e+00,5.329978843774466846e+00,2.222264251958381731e+00,1.724475839118730036e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999978136500037307e-02,2.006706520496362600e+01,0.000000000000000000e+00,2.006702133133568822e+01,2.075223452701650828e+01
8.000000000000000000e+01,7.878306638619447799e-01,3.114590235292387774e+02,7.999910904417337765e-01,3.682829717067841901e+00,4.003418952745072978e+00,5.326162901821477114e+00,2.222263885665364924e+00,1.721723870637010734e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999976488216238968e-02,2.003954829788107261e+01,0.000000000000000000e+00,2.003950118132844693e+01,2.072172217417598006e+01
