t_s,soc_p5,soc_p50,soc_p95
2.525000000000000000e+03,3.906383327688399687e-01,3.955169684452833900e-01,3.987985089715640474e-01
2.530000000000000000e+03,3.896884626865536050e-01,3.945652720807732439e-01,3.978489535207802019e-01
2.535000000000000000e+03,3.887379594243928205e-01,3.936120790998050012e-01,3.968995253336759510e-01
2.540000000000000000e+03,3.877875991564387337e-01,3.926551457793386879e-01,3.959502263516177512e-01
2.545000000000000000e+03,3.868373843317887140e-01,3.916983453805101822e-01,3.950010585709632371e-01
2.550000000000000000e+03,3.858873174632131420e-01,3.907416801851784638e-01,3.940520240437836441e-01
2.555000000000000000e+03,3.849374011279633745e-01,3.897851525366744507e-01,3.931031248785888388e-01
2.560000000000000000e+03,3.839876379685809860e-01,3.888287648406039132e-01,3.921543632410605107e-01
2.565000000000000000e+03,3.830380306937147816e-01,3.878725195656573810e-01,3.912057413547920248e-01
2.570000000000000000e+03,3.820885820789399201e-01,3.869164192444264350e-01,3.902572615020351021e-01
2.575000000000000000e+03,3.811392949675848074e-01,3.859604664742271041e-01,3.893089260244503857e-01
2.580000000000000000e+03,3.801901722715583243e-01,3.850046639179258712e-01,3.883607373238673888e-01
2.585000000000000000e+03,3.792412169721832704e-01,3.840597646108008245e-01,3.874126978630477725e-01
2.590000000000000000e+03,3.782924321210329732e-01,3.831163108424903707e-01,3.864648101664541757e-01
2.595000000000000000e+03,3.773438208407696171e-01,3.821730207950229108e-01,3.855170768210264831e-01
2.600000000000000000e+03,3.763953863259861810e-01,3.812298972852732337e-01,3.845695004769611458e-01
2.605000000000000000e+03,3.754471318440507632e-01,3.802869431961937163e-01,3.836220838484948881e-01
2.610000000000000000e+03,3.744990607359517942e-01,3.793441614776036919e-01,3.826748297146965183e-01
2.615000000000000000e+03,3.735511764171456361e-01,3.784015551469822602e-01,3.817277409202582961e-01
2.620000000000000000e+03,3.726034823784041827e-01,3.774591272902624306e-01,3.807808203762947374e-01
2.625000000000000000e+03,3.716559821866620150e-01,3.765168810626275397e-01,3.798340710611441962e-01
2.630000000000000000e+03,3.707086794858664991e-01,3.755748196893112789e-01,3.788874960211729426e-01
2.635000000000000000e+03,3.697615779978238315e-01,3.746329464663987197e-01,3.779410983715824623e-01
2.640000000000000000e+03,3.688146815230455844e-01,3.736912647616269512e-01,3.769948812972210850e-01
2.645000000000000000e+03,3.678679939415925859e-01,3.727497780151882156e-01,3.760488480533952238e-01
2.650000000000000000e+03,3.669215192139173576e-01,3.718084897405333766e-01,3.751030019666837800e-01
2.655000000000000000e+03,3.659752613817033873e-01,3.708674035251733336e-01,3.741573464357551004e-01
2.660000000000000000e+03,3.650292245686986292e-01,3.699209027668166616e-01,3.732118849321825471e-01
2.665000000000000000e+03,3.640834129815483933e-01,3.689700799338189174e-01,3.722666210012621213e-01
2.670000000000000000e+03,3.631378309106193525e-01,3.680194674814336597e-01,3.713215582628299205e-01
2.675000000000000000e+03,3.621924827308207750e-01,3.670690694384872721e-01,3.703767004120779860e-01
2.680000000000000000e+03,3.612473729024165969e-01,3.661188899156117005e-01,3.694320512203725926e-01
2.685000000000000000e+03,3.603025059718329981e-01,3.651689331060919974e-01,3.684876145360657107e-01
2.690000000000000000e+03,3.593578865724550431e-01,3.642192032867098139e-01,3.675433942853086888e-01
2.695000000000000000e+03,3.584135194254170487e-01,3.632697048185814515e-01,3.665993944728617171e-01
2.700000000000000000e+03,3.574694093403810169e-01,3.623204421479895299e-01,3.656556191829002378e-01
2.705000000000000000e+03,3.565255612163051313e-01,3.613714198072108807e-01,3.647121294643749234e-01
2.710000000000000000e+03,3.555819800422009291e-01,3.604226424153327279e-01,3.637688949029638796e-01
2.715000000000000000e+03,3.546386708978789271e-01,3.594741146790646491e-01,3.628258976179898898e-01
2.720000000000000000e+03,3.536956389546782598e-01,3.585258413935398791e-01,3.618831420180591008e-01
2.725000000000000000e+03,3.527528894761835510e-01,3.575782601719544873e-01,3.609406325951204919e-01
2.730000000000000000e+03,3.518059372789860695e-01,3.566341849040330914e-01,3.599983739252388126e-01
2.735000000000000000e+03,3.508581448959175453e-01,3.556903795322199358e-01,3.590563706693578050e-01
2.740000000000000000e+03,3.499106509056073566e-01,3.547468491487506537e-01,3.581146275740563212e-01
2.745000000000000000e+03,3.489634610570414019e-01,3.538035989365524436e-01,3.571731494722923395e-01
2.750000000000000000e+03,3.480165811973416345e-01,3.528606341699519477e-01,3.562319412841380428e-01
2.755000000000000000e+03,3.470700172723978350e-01,3.519179602153721387e-01,3.552910080175030183e-01
2.760000000000000000e+03,3.461237753274799545e-01,3.509755825320097222e-01,3.543503547688450217e-01
2.765000000000000000e+03,3.451778615078236467e-01,3.500335066724970523e-01,3.534099867238659765e-01
2.770000000000000000e+03,3.442322820591917631e-01,3.490917382835445615e-01,3.524699091581966481e-01
2.775000000000000000e+03,3.432870433284084810e-01,3.481502831065653725e-01,3.515301274380623897e-01
2.780000000000000000e+03,3.423421517638650102e-01,3.472091469782765394e-01,3.505906470209365078e-01
2.785000000000000000e+03,3.413976139159965451e-01,3.462683358312818038e-01,3.496514734561732007e-01
2.790000000000000000e+03,3.404534364377271305e-01,3.453278556946283162e-01,3.487126123856223447e-01
2.795000000000000000e+03,3.395096260848839975e-01,3.443877126943418743e-01,3.477740695442277374e-01
2.800000000000000000e+03,3.385661897165755385e-01,3.434479130539336844e-01,3.468358507606010277e-01
2.805000000000000000e+03,3.376231342955358650e-01,3.425084630948840303e-01,3.458979619575761610e-01
2.810000000000000000e+03,3.366804668884327834e-01,3.415693692370949108e-01,3.449604091527403993e-01
2.815000000000000000e+03,3.357381946661351368e-01,3.406306379993150335e-01,3.440231984589409153e-01
2.820000000000000000e+03,3.347963249039431211e-01,3.396941954243692940e-01,3.430863360847670740e-01
2.825000000000000000e+03,3.338548649817757452e-01,3.387584182127763577e-01,3.421498283350052350e-01
2.830000000000000000e+03,3.329138223843149391e-01,3.378230235161484574e-01,3.412136816110656889e-01
2.835000000000000000e+03,3.319732047011059173e-01,3.368880181978112232e-01,3.402779024113810613e-01
2.840000000000000000e+03,3.310330196266108027e-01,3.359534092204584099e-01,3.393424973317752391e-01
2.845000000000000000e+03,3.300932749602145111e-01,3.350192036463625067e-01,3.384074730657983254e-01
2.850000000000000000e+03,3.291539786061812856e-01,3.340854086375524834e-01,3.374728364050302298e-01
2.855000000000000000e+03,3.282151385735600502e-01,3.331520314559482943e-01,3.365385942393492869e-01
2.860000000000000000e+03,3.272767629760372499e-01,3.322190794634556354e-01,3.356047535571658469e-01
2.865000000000000000e+03,3.263388600317342347e-01,3.312865601220147393e-01,3.346713214456166763e-01
2.870000000000000000e+03,3.254014380629488556e-01,3.303544809936089788e-01,3.337383050907235527e-01
2.875000000000000000e+03,3.244645054958417152e-01,3.294228497402243994e-01,3.328057117775088947e-01
2.880000000000000000e+03,3.235280708600583588e-01,3.284916741237620674e-01,3.318735488900722008e-01
2.885000000000000000e+03,3.225921427882940118e-01,3.275609620059026228e-01,3.309418239116209692e-01
2.890000000000000000e+03,3.216567300157941456e-01,3.266307213479192617e-01,3.300105444244604835e-01
2.895000000000000000e+03,3.207218413797913170e-01,3.257009602104392054e-01,3.290797181099335833e-01
2.900000000000000000e+03,3.197874858188737845e-01,3.247716867531497131e-01,3.281493527483169692e-01
2.905000000000000000e+03,3.188536723722898980e-01,3.238429092344519145e-01,3.272194562186651057e-01
2.910000000000000000e+03,3.179204101791803794e-01,3.229146360110556335e-01,3.262900364986053292e-01
2.915000000000000000e+03,3.169877084777402709e-01,3.219868755375158154e-01,3.253611016640805542e-01
2.920000000000000000e+03,3.160555766043095516e-01,3.210596363657107766e-01,3.244326598890389657e-01
2.925000000000000000e+03,3.151240239923879249e-01,3.201341384520308697e-01,3.235047194450674235e-01
2.930000000000000000e+03,3.141930601715760552e-01,3.192177971878588649e-01,3.225772887009681900e-01
2.935000000000000000e+03,3.132626947664379768e-01,3.183019975528518231e-01,3.216503761222799795e-01
2.940000000000000000e+03,3.123329374952859561e-01,3.173867481671912016e-01,3.207239902707353374e-01
2.945000000000000000e+03,3.114037981688864698e-01,3.164720577402307389e-01,3.197981398036612299e-01
2.950000000000000000e+03,3.104752866890823637e-01,3.155579350696260388e-01,3.188728334733127445e-01
2.955000000000000000e+03,3.095474130473353513e-01,3.146443890404000965e-01,3.179480801261461709e-01
2.960000000000000000e+03,3.086201873231833037e-01,3.137314286239392680e-01,3.170238887020249141e-01
2.965000000000000000e+03,3.076936196826133285e-01,3.128190628769255133e-01,3.161002682333581837e-01
2.970000000000000000e+03,3.067677203763469196e-01,3.119073009401955310e-01,3.151772278441729580e-01
2.975000000000000000e+03,3.058424997380417842e-01,3.109961520375322808e-01,3.142547767491130628e-01
2.980000000000000000e+03,3.049179681824014665e-01,3.100856254743853402e-01,3.133329242523704705e-01
2.985000000000000000e+03,3.039941362031986505e-01,3.091757306365160440e-01,3.124116797465429918e-01
2.990000000000000000e+03,3.030710143712076476e-01,3.082664769885730127e-01,3.114910527114170824e-01
2.995000000000000000e+03,3.021486133320470668e-01,3.073578740725901870e-01,3.105710527126775422e-01
3.000000000000000000e+03,3.012269438039289482e-01,3.064499315064118656e-01,3.096516894005396092e-01
3.005000000000000000e+03,3.003060165753202448e-01,3.055426589820398053e-01,3.087329725083053367e-01
3.010000000000000000e+03,2.993858425025079373e-01,3.046360662639037153e-01,3.078149118508396453e-01
3.015000000000000000e+03,2.984664325070733315e-01,3.037301631870554242e-01,3.068975173229689934e-01
3.020000000000000000e+03,2.975477975732736535e-01,3.028249596552828882e-01,3.059807988977986670e-01
3.025000000000000000e+03,2.966299487453294970e-01,3.019204656391452080e-01,3.050647666249482470e-01
3.030000000000000000e+03,2.957128971246202331e-01,3.010166911739296514e-01,3.041494306287061411e-01
3.035000000000000000e+03,2.947966538667856073e-01,3.001136463575274083e-01,3.032348011061007931e-01
3.040000000000000000e+03,2.938812301787345205e-01,2.992113413482285766e-01,3.023208883248881262e-01
3.045000000000000000e+03,2.929666373155616066e-01,2.983097863624378787e-01,3.014077026214539989e-01
3.050000000000000000e+03,2.920528865773710514e-01,2.974089916723084426e-01,3.004952543986341706e-01
3.055000000000000000e+03,2.911399893060091504e-01,2.965089676032945931e-01,2.995835541234460608e-01
3.060000000000000000e+03,2.902279568817066058e-01,2.956097245316242628e-01,2.986726123247372411e-01
3.065000000000000000e+03,2.893168007196290081e-01,2.947112728816903005e-01,2.977624395907475519e-01
3.070000000000000000e+03,2.884065322663405539e-01,2.938109447730293255e-01,2.968530465665836227e-01
3.075000000000000000e+03,2.874971629961775577e-01,2.929032520732223199e-01,2.959444439516099590e-01
3.080000000000000000e+03,2.865887044075365875e-01,2.919963971634874089e-01,2.950366424967508228e-01
3.085000000000000000e+03,2.856811680190777802e-01,2.910903910754905066e-01,2.941296530017092348e-01
3.090000000000000000e+03,2.847745653658427800e-01,2.901852448771692350e-01,2.932234863120981028e-01
3.095000000000000000e+03,2.838689079952918526e-01,2.892809696694462196e-01,2.923181533164858625e-01
3.100000000000000000e+03,2.829642074632608417e-01,2.883775765828552884e-01,2.914136649433592963e-01
3.105000000000000000e+03,2.820604753298389111e-01,2.874750767740869017e-01,2.905100321579999756e-01
3.110000000000000000e+03,2.811577231551716793e-01,2.865734814224526472e-01,2.896072659592781595e-01
3.115000000000000000e+03,2.802559624951903028e-01,2.856728017262670782e-01,2.887053773763632591e-01
3.120000000000000000e+03,2.793552048972678392e-01,2.847730488991510045e-01,2.878043774653527564e-01
3.125000000000000000e+03,2.784554618958099415e-01,2.838742341662598978e-01,2.869042773058214091e-01
3.130000000000000000e+03,2.775567450077763287e-01,2.829763687604324174e-01,2.860050879972892424e-01
3.135000000000000000e+03,2.766590657281419174e-01,2.820794639182698793e-01,2.851068206556128803e-01
3.140000000000000000e+03,2.757624355252982773e-01,2.811835308761391206e-01,2.842094864092991058e-01
3.145000000000000000e+03,2.748730519626150226e-01,2.802885808661099709e-01,2.833130963957446458e-01
3.150000000000000000e+03,2.739864054792638948e-01,2.793901494798624596e-01,2.824176617574020720e-01
3.155000000000000000e+03,2.731008263879214359e-01,2.784913847097617023e-01,2.815231936378747579e-01
3.160000000000000000e+03,2.722163256620157012e-01,2.775936473772682156e-01,2.806297031779416695e-01
3.165000000000000000e+03,2.713329142261292071e-01,2.767054914022369361e-01,2.797372015115160981e-01
3.170000000000000000e+03,2.704506029513411569e-01,2.758248616951815002e-01,2.788456997615393895e-01
3.175000000000000000e+03,2.695694026505364715e-01,2.749452638170198915e-01,2.779552090358123340e-01
3.180000000000000000e+03,2.686893240736872301e-01,2.740667084753578009e-01,2.770657404227672704e-01
3.185000000000000000e+03,2.678103779031087428e-01,2.731892063400430115e-01,2.761773049871817376e-01
3.190000000000000000e+03,2.669325747486964162e-01,2.723108624438416170e-01,2.752899137658403328e-01
3.195000000000000000e+03,2.660559251431451333e-01,2.714164583395666241e-01,2.744035777631435580e-01
3.200000000000000000e+03,2.651804395371585854e-01,2.705231796428452240e-01,2.735183079466694811e-01
3.205000000000000000e+03,2.643061282946483903e-01,2.696310376269435150e-01,2.726341152426908776e-01
3.210000000000000000e+03,2.634330016879334879e-01,2.687400435006327415e-01,2.717510105316507385e-01
3.215000000000000000e+03,2.625610698929380371e-01,2.678502084031594288e-01,2.708690046435995868e-01
3.220000000000000000e+03,2.616903429843968620e-01,2.669615433991917586e-01,2.699881083535991544e-01
3.225000000000000000e+03,2.608208309310715012e-01,2.660740594737471820e-01,2.691083323770955826e-01
3.230000000000000000e+03,2.599525435909803561e-01,2.651877675271049895e-01,2.682296873652654234e-01
3.235000000000000000e+03,2.590854907066506563e-01,2.643026783697101090e-01,2.673521839003391021e-01
3.240000000000000000e+03,2.582196819003936272e-01,2.634188027170718538e-01,2.664758324909060061e-01
3.245000000000000000e+03,2.573551266696101347e-01,2.625361511846617812e-01,2.656006435672050858e-01
3.250000000000000000e+03,2.564918343821295244e-01,2.616547342828171030e-01,2.647266274764030758e-01
3.255000000000000000e+03,2.556298142715889843e-01,2.607745624116548644e-01,2.638537944778706068e-01
3.260000000000000000e+03,2.547690754328555962e-01,2.598956458559997795e-01,2.629821547384530445e-01
3.265000000000000000e+03,2.539096268174979021e-01,2.590179947803331051e-01,2.621117183277453799e-01
3.270000000000000000e+03,2.530514772293095960e-01,2.581416192237667717e-01,2.612424952133749478e-01
3.275000000000000000e+03,2.521946353198929458e-01,2.572665290950473249e-01,2.603744952562940251e-01
3.280000000000000000e+03,2.513391095843032774e-01,2.563927341675965588e-01,2.595077282060919699e-01
3.285000000000000000e+03,2.504849083567624035e-01,2.555202440745922843e-01,2.586422036963244575e-01
3.290000000000000000e+03,2.496320398064426904e-01,2.546495421671843840e-01,2.577779312398716938e-01
3.295000000000000000e+03,2.487805119333283688e-01,2.537836820588619258e-01,2.569149202243248831e-01
3.300000000000000000e+03,2.479303325641583067e-01,2.529191437795770825e-01,2.560531799074091119e-01
3.305000000000000000e+03,2.470815093484517722e-01,2.520559362024204497e-01,2.551927194124450349e-01
3.310000000000000000e+03,2.462340497546266771e-01,2.511940680394977310e-01,2.543335477238544140e-01
3.315000000000000000e+03,2.453879610662088595e-01,2.503335478374817957e-01,2.534756736827173951e-01
3.320000000000000000e+03,2.445432503781410916e-01,2.494743839732404544e-01,2.526191059823799101e-01
3.325000000000000000e+03,2.436999245931920077e-01,2.486165846495433929e-01,2.517638531641218647e-01
3.330000000000000000e+03,2.428579904184713922e-01,2.477601578908530944e-01,2.509099236128881638e-01
3.335000000000000000e+03,2.420174543620541852e-01,2.469051115392046913e-01,2.500573255530857408e-01
3.340000000000000000e+03,2.411783227297177867e-01,2.460514532501793250e-01,2.492060670444545545e-01
3.345000000000000000e+03,2.403406016217937424e-01,2.451991904889740947e-01,2.483561559780130823e-01
3.350000000000000000e+03,2.395042969301402480e-01,2.443483305265748418e-01,2.475076000720857206e-01
3.355000000000000000e+03,2.386694143352358077e-01,2.434988804360341264e-01,2.466604068684146167e-01
3.360000000000000000e+03,2.378359593033986252e-01,2.426508470888603664e-01,2.458145837283609858e-01
3.365000000000000000e+03,2.370039370841334758e-01,2.418042371515191635e-01,2.449701378291990472e-01
3.370000000000000000e+03,2.361733527076091965e-01,2.409590570820533406e-01,2.441270761605077166e-01
3.375000000000000000e+03,2.353442109822685147e-01,2.401126966097945070e-01,2.432854055206626342e-01
3.380000000000000000e+03,2.345165164925738233e-01,2.392675750658280753e-01,2.424451325134331370e-01
3.385000000000000000e+03,2.336902735968887646e-01,2.384239106832149457e-01,2.416062635446880325e-01
3.390000000000000000e+03,2.328654864254983414e-01,2.375817091285832294e-01,2.407688048192117569e-01
3.395000000000000000e+03,2.320421588787717482e-01,2.367409758419087851e-01,2.399327623376365237e-01
3.400000000000000000e+03,2.312202946254633684e-01,2.359017160338564567e-01,2.390981418934920999e-01
3.405000000000000000e+03,2.303998971011599339e-01,2.350639346832637533e-01,2.382656661000680798e-01
3.410000000000000000e+03,2.295809695068695699e-01,2.342276365347672751e-01,2.374380939839095817e-01
3.415000000000000000e+03,2.287635148077574454e-01,2.333928260965775769e-01,2.366119461960572157e-01
3.420000000000000000e+03,2.279475357320246143e-01,2.325595076384008308e-01,2.357872275799541006e-01
3.425000000000000000e+03,2.271330347699346552e-01,2.317276851895101186e-01,2.349639427636687761e-01
3.430000000000000000e+03,2.263200141729852788e-01,2.308973625369686866e-01,2.341420961577745374e-01
3.435000000000000000e+03,2.255084759532270666e-01,2.300685432240072992e-01,2.333216919533566136e-01
3.440000000000000000e+03,2.246984218827265678e-01,2.292412305485523327e-01,2.325027341201560960e-01
3.445000000000000000e+03,2.238898534931761941e-01,2.284154275619126317e-01,2.316852264048436805e-01
3.450000000000000000e+03,2.230827720756486665e-01,2.275911370676171885e-01,2.308691723294339360e-01
3.455000000000000000e+03,2.222771786804953742e-01,2.267683616204132502e-01,2.300545751898330493e-01
3.460000000000000000e+03,2.214730741173892292e-01,2.259471035254166926e-01,2.292414380545251817e-01
3.465000000000000000e+03,2.206704589555076590e-01,2.251273648374208514e-01,2.284299436316656884e-01
3.470000000000000000e+03,2.198693335238587065e-01,2.243091473603598951e-01,2.276205733262751940e-01
3.475000000000000000e+03,2.190694425591754035e-01,2.234924526469276584e-01,2.268126678852782352e-01
3.480000000000000000e+03,2.182702409582526759e-01,2.226772819983521001e-01,2.260062294467720112e-01
3.485000000000000000e+03,2.174725325616800597e-01,2.218636364643228887e-01,2.252012599179771257e-01
3.490000000000000000e+03,2.166763167456846328e-01,2.210588117235265937e-01,2.243977609747635771e-01
3.495000000000000000e+03,2.158815926486344905e-01,2.202565033934681948e-01,2.235957340613149991e-01
3.500000000000000000e+03,2.150883591721773347e-01,2.194556912714372421e-01,2.227951803899313743e-01
3.505000000000000000e+03,2.142966149825101529e-01,2.186563753694370782e-01,2.219961009409664732e-01
3.510000000000000000e+03,2.135063585117734364e-01,2.178585554606253805e-01,2.211984964629046535e-01
3.515000000000000000e+03,2.127175879595683827e-01,2.170622310801063048e-01,2.203997174711596063e-01
3.520000000000000000e+03,2.119303012945955023e-01,2.162674015258561622e-01,2.195982695049683298e-01
3.525000000000000000e+03,2.111427050695363905e-01,2.154740658597819603e-01,2.187983224319224040e-01
3.530000000000000000e+03,2.103506296051485813e-01,2.146890786011751984e-01,2.179998760976201710e-01
3.535000000000000000e+03,2.095600599700256639e-01,2.139098637671925096e-01,2.172029301095705911e-01
3.540000000000000000e+03,2.087709931669086416e-01,2.131320967494174934e-01,2.164074838380870558e-01
3.545000000000000000e+03,2.079834259677109110e-01,2.123520738303921740e-01,2.156135364173117352e-01
3.550000000000000000e+03,2.071973549159237538e-01,2.115696576102974735e-01,2.148210867463707652e-01
3.555000000000000000e+03,2.064127763291254691e-01,2.107831977833177772e-01,2.140301334906568043e-01
3.560000000000000000e+03,2.056296863015927012e-01,2.099941035413397938e-01,2.132406750832367415e-01
3.565000000000000000e+03,2.048480807070080512e-01,2.092065105467283137e-01,2.124527097263815278e-01
3.570000000000000000e+03,2.040679552012612252e-01,2.084204157665099089e-01,2.116662353932166063e-01
3.575000000000000000e+03,2.032893052253394173e-01,2.076358159413082827e-01,2.108812498294883042e-01
3.580000000000000000e+03,2.025121260083038999e-01,2.068527075877522325e-01,2.100977505554438574e-01
3.585000000000000000e+03,2.017364125703462741e-01,2.060710870009833384e-01,2.093157348678231777e-01
3.590000000000000000e+03,2.009621597259240999e-01,2.052909502572622114e-01,2.085351998419573138e-01
3.595000000000000000e+03,2.001893620869683033e-01,2.045122932166692220e-01,2.077561423339713553e-01
3.600000000000000000e+03,1.994179436332249034e-01,2.037351115258951295e-01,2.069785589830885342e-01
3.605000000000000000e+03,1.986473729995183179e-01,2.029594006211171420e-01,2.062024462140318037e-01
3.610000000000000000e+03,1.978782427543891997e-01,2.021886180050857240e-01,2.054278002395186487e-01
3.615000000000000000e+03,1.971105467183118520e-01,2.014183337018986553e-01,2.046549141171197517e-01
3.620000000000000000e+03,1.963442785255015699e-01,2.006444962780697394e-01,2.038835857176394262e-01
3.625000000000000000e+03,1.955794316274946931e-01,1.998721189494731543e-01,2.031137099976181581e-01
3.630000000000000000e+03,1.948159992967743448e-01,1.991027337969093203e-01,2.023452823548358148e-01
3.635000000000000000e+03,1.940539746304379420e-01,1.983357403616558545e-01,2.015782979892839777e-01
3.640000000000000000e+03,1.932933505539037311e-01,1.975701801293368587e-01,2.008127519061423671e-01
3.645000000000000000e+03,1.925341198246504071e-01,1.968060469647014421e-01,2.000486389188237124e-01
3.650000000000000000e+03,1.917762750359873758e-01,1.960433345511294889e-01,1.992859536520834585e-01
3.655000000000000000e+03,1.910198086208519663e-01,1.952820363941586423e-01,1.985246905451903132e-01
3.660000000000000000e+03,1.902647128556298195e-01,1.945221458250560032e-01,1.977648438551539434e-01
3.665000000000000000e+03,1.895109798639936505e-01,1.937636560044291301e-01,1.970064076600067104e-01
3.670000000000000000e+03,1.887586016207596085e-01,1.930065599258719566e-01,1.962493758621337570e-01
3.675000000000000000e+03,1.880075699557540170e-01,1.922505929530684277e-01,1.954937421916512486e-01
3.680000000000000000e+03,1.872578765576912441e-01,1.914946773277567682e-01,1.947395002098261385e-01
3.685000000000000000e+03,1.865095129780561245e-01,1.907401393963714664e-01,1.939866433125347622e-01
3.690000000000000000e+03,1.857624706349886023e-01,1.899869714724998215e-01,1.932351647337571809e-01
3.695000000000000000e+03,1.850167408171692895e-01,1.892351657198924619e-01,1.924850575491037497e-01
3.700000000000000000e+03,1.842723146876991125e-01,1.884917555000889533e-01,1.917363146793689688e-01
3.705000000000000000e+03,1.835291832879749341e-01,1.877520504368730692e-01,1.909889288941117313e-01
3.710000000000000000e+03,1.827873375415532964e-01,1.870136489141968894e-01,1.902428928152563592e-01
3.715000000000000000e+03,1.820467682580036162e-01,1.862765428455912808e-01,1.894981989207117912e-01
3.720000000000000000e+03,1.813074661367448381e-01,1.855353743889729123e-01,1.887548395480064534e-01
3.725000000000000000e+03,1.805694217708659344e-01,1.847930133944409303e-01,1.880128068979353695e-01
3.730000000000000000e+03,1.798326256509251153e-01,1.840519509239042506e-01,1.872720930382142102e-01
3.735000000000000000e+03,1.790970681687274746e-01,1.833121781427407004e-01,1.865326899071410582e-01
3.740000000000000000e+03,1.783627396210761828e-01,1.825736861020186563e-01,1.857945893172604779e-01
3.745000000000000000e+03,1.776296302134987570e-01,1.818364657422771036e-01,1.850577829590258905e-01
3.750000000000000000e+03,1.768977300639422157e-01,1.811005078972904303e-01,1.843222624044615898e-01
3.755000000000000000e+03,1.761670292064372034e-01,1.803658032978162629e-01,1.835880191108166526e-01
3.760000000000000000e+03,1.754375175947297805e-01,1.796323425753222902e-01,1.828550444242117989e-01
3.765000000000000000e+03,1.747091851058770740e-01,1.789001162656904120e-01,1.821233295832749843e-01
3.770000000000000000e+03,1.739820215438063478e-01,1.781691148128975444e-01,1.813928657227630858e-01
3.775000000000000000e+03,1.732560166428353254e-01,1.774393285726679759e-01,1.806636438771687114e-01
3.780000000000000000e+03,1.725311600711521565e-01,1.767107478160980238e-01,1.799356549843071362e-01
3.785000000000000000e+03,1.718074414342543321e-01,1.759833627332484940e-01,1.792088898888848925e-01
3.790000000000000000e+03,1.710848502783432756e-01,1.752571634367050268e-01,1.784833393460434348e-01
3.795000000000000000e+03,1.703633760936752728e-01,1.745321399651038607e-01,1.777641784377136658e-01
3.800000000000000000e+03,1.696430083178667447e-01,1.738082822866210408e-01,1.770511457062615701e-01
3.805000000000000000e+03,1.689237363391515867e-01,1.730855803024228534e-01,1.763392649387906796e-01
3.810000000000000000e+03,1.682055494995914335e-01,1.723640238500782629e-01,1.756285269762443702e-01
3.815000000000000000e+03,1.674884370982363813e-01,1.716435396688953952e-01,1.749189225920357582e-01
3.820000000000000000e+03,1.667723883942362761e-01,1.709233727380491952e-01,1.742104424951813613e-01
3.825000000000000000e+03,1.660573926098999065e-01,1.702043233071268147e-01,1.735030773334021725e-01
3.830000000000000000e+03,1.653434389337042065e-01,1.694863809514918218e-01,1.727974521107135675e-01
3.835000000000000000e+03,1.646305165232493373e-01,1.687695351990035619e-01,1.720941435989187807e-01
3.840000000000000000e+03,1.639186145081622803e-01,1.680537755331845684e-01,1.713919155860700039e-01
3.845000000000000000e+03,1.632077219929459755e-01,1.673390913963382354e-01,1.706907585845509889e-01
3.850000000000000000e+03,1.624978280597744740e-01,1.666254721926174742e-01,1.699906630610532321e-01
3.855000000000000000e+03,1.617889217712336070e-01,1.659129072910435487e-01,1.692916194394142593e-01
3.860000000000000000e+03,1.610809921730061434e-01,1.652013860284733404e-01,1.685936181034181358e-01
3.865000000000000000e+03,1.603740282965027131e-01,1.644908977125154603e-01,1.678966493995543430e-01
3.870000000000000000e+03,1.596680191614361366e-01,1.637814316243937918e-01,1.672007036397341329e-01
3.875000000000000000e+03,1.589629537783403823e-01,1.630729770217581309e-01,1.665057711039659993e-01
3.880000000000000000e+03,1.582588211510335130e-01,1.623655231414412037e-01,1.658118420429871842e-01
3.885000000000000000e+03,1.575556102790239554e-01,1.616590592021632244e-01,1.651189066808512462e-01
3.890000000000000000e+03,1.568533101598615365e-01,1.609594399023074329e-01,1.644269552174725812e-01
3.895000000000000000e+03,1.561519097914313148e-01,1.602610661312535711e-01,1.637359778311251457e-01
3.900000000000000000e+03,1.554513981741918183e-01,1.595636325046363435e-01,1.630459646808957441e-01
3.905000000000000000e+03,1.547517643133567711e-01,1.588671284986471199e-01,1.623569059090935185e-01
3.910000000000000000e+03,1.540529972210210874e-01,1.581715435846886009e-01,1.616687916436110595e-01
3.915000000000000000e+03,1.533550859182302717e-01,1.574768672316433360e-01,1.609816120002409146e-01
3.920000000000000000e+03,1.526580194369945298e-01,1.567830889080885637e-01,1.602953570849451892e-01
3.925000000000000000e+03,1.519617868222476464e-01,1.560901980844596748e-01,1.596100169960779358e-01
3.930000000000000000e+03,1.512663771337491581e-01,1.553981842351607745e-01,1.589255818265617459e-01
3.935000000000000000e+03,1.505717794479329019e-01,1.547070368406228691e-01,1.582420416660154650e-01
3.940000000000000000e+03,1.498779828596999708e-01,1.540167453893101501e-01,1.575593866028366374e-01
3.945000000000000000e+03,1.491849764841572390e-01,1.533272993796733763e-01,1.568776067262357687e-01
3.950000000000000000e+03,1.484927494583017094e-01,1.526386883220524626e-01,1.561966921282235965e-01
3.955000000000000000e+03,1.478012909426510146e-01,1.519480891477941464e-01,1.555166329055511498e-01
3.960000000000000000e+03,1.471105901228206281e-01,1.512565304527350718e-01,1.548374191616027906e-01
3.965000000000000000e+03,1.464206362110480331e-01,1.505657867316668730e-01,1.541590410082419593e-01
3.970000000000000000e+03,1.457314184476639907e-01,1.498758473314093231e-01,1.534814885676102636e-01
3.975000000000000000e+03,1.450429261025120431e-01,1.491877985017596164e-01,1.528047519738797155e-01
