t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
5.000000000000000000e+01,7.907162031382483081e-01,3.109177132957981371e+02,4.999941617981111253e-01,3.609811015931640110e+00,4.005924043643702248e+00,5.504099535456917991e+00,2.222264178663280187e+00,1.748190373775311457e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999977806679037629e-02,2.030421164660573652e+01,0.000000000000000000e+00,2.030416658481713910e+01,2.143992338008542831e+01
5.500000000000000000e+01,7.833124795607082635e-01,3.111379714043175682e+02,4.999936254283526282e-01,3.606463825499098164e+00,3.999774853149661524e+00,5.480073023438913005e+00,2.222263391534005095e+00,1.737926053722843278e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999974264672036040e-02,2.020157437405695333e+01,0.000000000000000000e+00,2.020152238464276095e+01,2.131306303076728170e+01
6.000000000000000000e+01,7.765263181798203185e-01,3.113019941163591398e+02,4.999930933932285049e-01,3.602945072097413437e+00,3.994186922126068851e+00,5.462568046784168629e+00,2.222262560188644986e+00,1.729837224307658872e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999970523696849467e-02,2.012069234304976106e+01,0.000000000000000000e+00,2.012063303468704945e+01,2.121495639176028902e+01
6.500000000000000000e+01,7.701993536372637728e-01,3.114238757931463510e+02,4.999925649231423685e-01,3.599255998317973049e+00,3.989017345181646412e+00,5.450504616974601646e+00,2.222261676584820211e+00,1.723570605428118085e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999966547563532426e-02,2.005803282272668042e+01,0.000000000000000000e+00,2.005796572371981412e+01,2.114048357142940304e+01
7.000000000000000000e+01,7.642128545656341476e-01,3.115143492078879603e+02,4.999920394060227702e-01,3.595412725132576703e+00,3.984160300843074598e+00,5.442820161318271843e+00,2.222260731044027438e+00,1.718773572456787591e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999962292719741241e-02,2.001006964570550295e+01,0.000000000000000000e+00,2.000999419317508909e+01,2.108484137451180374e+01
7.500000000000000000e+01,7.584783850468036492e-01,3.115815121036886808e+02,4.999915163660298423e-01,3.591437428434840484e+00,3.979537728741965097e+00,5.438570583427647875e+00,2.222259712730617842e+00,1.715130654324629589e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999957710406084943e-02,1.997364818634836325e+01,0.000000000000000000e+00,1.997356371860128021e+01,2.104387184933315780e+01
8.000000000000000000e+01,7.529304161895126191e-01,3.116314305066331940e+02,4.999909954394505252e-01,3.587353361353563752e+00,3.975092228069003308e+00,5.436966266152654548e+00,2.222258609910635396e+00,1.712377085961353984e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999952747820872734e-02,1.994612088416112172e+01,0.000000000000000000e+00,1.994602663439342649e+01,2.101415297209963029e+01
8.500000000000000000e+01,7.475205877971839996e-01,3.116686236910946945e+02,4.999904763518063788e-01,3.583182304907460036e+00,3.970781690413761389e+00,5.437372011855350351e+00,2.222257410050137771e+00,1.710299538581137213e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999947348562557292e-02,1.992535454663110883e+01,0.000000000000000000e+00,1.992524963677526273e+01,2.099296150210037837e+01
9.000000000000000000e+01,7.422133190105364431e-01,3.116964446823232038e+02,4.999899588979871967e-01,3.578943453099749927e+00,3.966575276611972622e+00,5.439290086218065312e+00,2.222256099805106189e+00,1.708730764521063250e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999941452584318324e-02,1.990967679818315972e+01,0.000000000000000000e+00,1.990956023217080073e+01,2.097817984038005434e+01
9.500000000000000000e+01,7.369824907630384558e-01,3.117173735013595888e+02,4.999894429259179596e-01,3.574653095015034143e+00,3.962450422888818657e+00,5.442337514526929709e+00,2.222254664941385016e+00,1.707542097062176012e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999934995833809070e-02,1.989780107930999620e+01,0.000000000000000000e+00,1.989767173531317823e+01,2.096818789755842971e+01
1.000000000000000000e+02,7.318089612337161931e-01,3.117332402039406247e+02,4.999889283235889326e-01,3.570324708559978077e+00,3.958390626206193641e+00,5.446223400891423871e+00,2.222253090210288384e+00,1.706635857734757167e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999927909693390182e-02,1.988875072075322237e+01,0.000000000000000000e+00,1.988860734213946557e+01,2.096176051530459006e+01
1.050000000000000000e+02,7.266787180103960742e-01,3.117453928857038932e+02,4.999884150089963231e-01,3.565969243392429266e+00,3.954383813686842775e+00,5.450728830415599191e+00,2.222251359195564380e+00,1.705938591774547675e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999920120291486136e-02,1.988179129932790445e+01,0.000000000000000000e+00,1.988163248415852991e+01,2.095797893598120609e+01
1.100000000000000000e+02,7.215815109385571580e-01,3.117548233342902790e+02,4.999879029224664206e-01,3.561595470222465032e+00,3.950421146396311034e+00,5.455690168501512893e+00,2.222249454140548863e+00,1.705395434516626096e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999911547724796290e-02,1.987637430322329379e+01,0.000000000000000000e+00,1.987619849217029966e+01,2.095615839179112783e+01
1.150000000000000000e+02,7.165098445512002590e-01,3.117622605134366154e+02,4.999873920208647293e-01,3.557210332320416502e+00,3.946496144161926622e+00,5.460985712586725604e+00,2.222247355759806808e+00,1.704965606036225623e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999902105210692338e-02,1.987209207986143511e+01,0.000000000000000000e+00,1.987189754243470929e+01,2.095579083307777424e+01
1.200000000000000000e+02,7.114582376687267340e-01,3.117682398456111628e+02,4.999868822732643214e-01,3.552819268520383211e+00,3.942604046564494702e+00,5.466525288740577082e+00,2.222245043036729761e+00,1.704618901035612311e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999891698176431587e-02,1.986864273630746069e+01,0.000000000000000000e+00,1.986842755528344284e+01,2.095650062297053040e+01
1.250000000000000000e+02,7.064226805142399535e-01,3.117731544117471003e+02,4.999863736577237483e-01,3.548426495484457543e+00,3.938741347060888298e+00,5.472242280027769468e+00,2.222242493006818087e+00,1.704333001789431279e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999880223283946767e-02,1.986580327036591953e+01,0.000000000000000000e+00,1.986556532429817068e+01,2.095801077743689689e+01
1.300000000000000000e+02,7.014002373082770525e-01,3.117772927074462928e+02,4.999858661589016706e-01,3.544035246782459403e+00,3.934905453690415111e+00,5.478087589687134162e+00,2.222239680525333494e+00,1.704091446010128408e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999867567384303213e-02,1.986340925099405652e+01,0.000000000000000000e+00,1.986314619466967812e+01,2.096011751124824229e+01
1.350000000000000000e+02,6.963887557207905088e-01,3.117808664414731652e+02,4.999853597662956561e-01,3.539647971198059295e+00,3.931094442152120561e+00,5.484025107317730630e+00,2.222236578017341202e+00,1.703882103107318002e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999853606392911098e-02,1.986133958278841405e+01,0.000000000000000000e+00,1.986104882547409645e+01,2.096267118983008260e+01
1.400000000000000000e+02,6.913866546503378840e-01,3.117840309784799615e+02,4.999848544729461053e-01,3.535266494789375713e+00,3.927306876190545193e+00,5.490028324004257776e+00,2.222233155207761879e+00,1.703696038604103435e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999838204074790182e-02,1.985950515219431978e+01,0.000000000000000000e+00,1.985918383349328664e+01,2.096556215147797886e+01
1.450000000000000000e+02,6.863927693292022347e-01,3.117869003589086105e+02,4.999843502744832358e-01,3.530892151875231200e+00,3.923541676976264547e+00,5.496077816015187523e+00,2.222229378828759927e+00,1.703526671537002812e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999821210727838361e-02,1.985784040372571013e+01,0.000000000000000000e+00,1.985748536684246091e+01,2.096871019581175588e+01
1.500000000000000000e+02,6.814062383350925067e-01,3.117895583270508837e+02,4.999838471684280305e-01,3.526525890006038999e+00,3.919798028123553379e+00,5.502159379998326827e+00,2.222225212301540243e+00,1.703369151226999634e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999802461750947891e-02,1.985629711009297438e+01,0.000000000000000000e+00,1.985590487227659295e+01,2.097205681265254995e+01
1.550000000000000000e+02,6.764264212103180407e-01,3.117920664239249504e+02,4.999833451536794815e-01,3.522168353513015493e+00,3.916075306615703688e+00,5.508262654120695601e+00,2.222220615389418175e+00,1.703219897362141211e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999781776082861118e-02,1.985483977566680380e+01,0.000000000000000000e+00,1.985440649557580173e+01,2.097555944897653646e+01
1.600000000000000000e+02,6.714528384204769829e-01,3.117944699237552868e+02,4.999828442301395004e-01,3.517819949631437293e+00,3.912373032558216668e+00,5.514380100199669066e+00,2.222215543818796046e+00,1.703076261152934023e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999758954496591745e-02,1.985344225091611037e+01,0.000000000000000000e+00,1.985296369261793359e+01,2.097918728606754968e+01
1.650000000000000000e+02,6.664851276093696208e-01,3.117968021872349027e+02,4.999823443984383609e-01,3.513480900579125876e+00,3.908690832612028210e+00,5.520506253204325198e+00,2.222209948864413143e+00,1.702936275973592828e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999733777733092743e-02,1.985208524197792457e+01,0.000000000000000000e+00,1.985155673526432807e+01,2.098291813273138118e+01
1.700000000000000000e+02,6.615230117366381890e-01,3.117990878529768679e+02,4.999818456597342475e-01,3.509151284397703296e+00,3.905028413365692064e+00,5.526637168347001250e+00,2.222203776894977167e+00,1.702798473993980366e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999706004456641872e-02,1.985075448043713919e+01,0.000000000000000000e+00,1.985017087710218320e+01,2.098673614167979196e+01
1.750000000000000000e+02,6.565662758769231777e-01,3.118013451767378115e+02,4.999813480155667622e-01,3.504831066856255006e+00,3.901385541928780398e+00,5.532770013948372423e+00,2.222196968874948109e+00,1.702661751392668066e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999675369012911430e-02,1.984943937925229207e+01,0.000000000000000000e+00,1.984879500494240645e+01,2.099063013216759188e+01
